,POPESTIMATE,X..Adults.with.Obesity,Trade_2020,Employment.Location.Quotient.Relative.to.U.S._1,Asian,num_competitor,college_cnt,income_median,pop_belowPovertyThreshold,selfstorage_count,shopping_mall_cnt,POPESTIMATE_nor,X..Adults.with.Obesity_nor,Trade_2020_nor,Employment.Location.Quotient.Relative.to.U.S._1_nor,Asian_nor,num_competitor_nor,college_cnt_nor,income_median_nor,pop_belowPovertyThreshold_nor,selfstorage_count_nor,shopping_mall_cnt_nor,Clusters,State,County,MF_exist,nm_MF
101,16419,42.0,109260.0,0.9,7,0,1,278181.5,32.8,0,0,0.02903894787470069,0.746938775510204,0.023838198717109568,0.7999999999999999,0.0006431459022418228,0.0,0.041666666666666664,0.06014878022432703,0.0607142857142857,0.0,0.0,0,Arkansas,Cross,0,0
102,7009,39.8,0.0,0.85,0,0,0,279442.0,76.5,0,0,0.004706223074973754,0.6571428571428569,0.0,0.7473684210526315,0.0,0.0,0.0,0.06079107583623271,0.20259740259740258,0.0,0.0,0,Arkansas,Dallas,0,0
103,11361,47.5,0.0,0.69,46,0,0,358843.0,101.4,0,0,0.015959785065240664,0.9714285714285713,0.0,0.5789473684210525,0.004226387357589121,0.0,0.0,0.10125034904600885,0.2834415584415585,0.0,0.0,0,Arkansas,Desha,0,0
104,18219,34.9,75019.0,0.68,5,0,0,204626.0,78.0,0,0,0.03369345421258682,0.4571428571428571,0.016367543744818257,0.5684210526315789,0.0004593899301727306,0.0,0.0,0.022668117882773536,0.20746753246753247,0.0,0.0,0,Arkansas,Drew,0,0
105,126007,36.5,537758.0,0.98,1434,5,4,783496.0,88.7,0,2,0.3124156370726258,0.5224489795918367,0.11732731160274032,0.8842105263157893,0.13175303197353913,0.1388888888888889,0.16666666666666666,0.31763492539077864,0.24220779220779223,0.0,0.25,0,Arkansas,Faulkner,0,0
106,17715,42.2,48045.0,0.73,133,0,0,290308.0,51.7,0,0,0.0323901924379787,0.7551020408163266,0.010482392983374788,0.6210526315789473,0.012219772142594634,0.0,0.0,0.06632791369340614,0.12207792207792208,0.0,0.0,0,Arkansas,Franklin,0,0
107,12477,32.1,16352.0,0.7,16,0,0,487677.5,105.4,0,0,0.018845578994730064,0.3428571428571429,0.0035676571977134876,0.5894736842105263,0.001470047776552738,0.0,0.0,0.16689876952364646,0.2964285714285715,0.0,0.0,0,Arkansas,Fulton,0,0
108,99386,28.8,587676.0,1.09,810,5,3,456637.0,184.1,0,0,0.24357807417214433,0.20816326530612247,0.12821835318759,1.0,0.07442116868798236,0.1388888888888889,0.125,0.15108188976056972,0.551948051948052,0.0,0.0,0,Arkansas,Garland,0,0
109,18265,34.4,55064.0,0.58,0,0,0,311192.0,29.1,0,0,0.03381240270788835,0.43673469387755093,0.012013788890343413,0.463157894736842,0.0,0.0,0.0,0.07696948573548325,0.048701298701298704,0.0,0.0,0,Arkansas,Grant,0,0
110,45325,38.0,242198.0,0.73,169,0,1,256053.0,76.3,0,1,0.10378514798744318,0.583673469387755,0.05284243138281625,0.6210526315789473,0.015527379639838294,0.0,0.041666666666666664,0.04887306546982102,0.20194805194805193,0.0,0.125,0,Arkansas,Greene,0,0
111,21532,31.6,138414.0,0.63,28,0,1,353972.0,74.7,0,0,0.04226033171115168,0.32244897959183677,0.030198978923942923,0.5157894736842105,0.0025725836089672913,0.0,0.041666666666666664,0.0987683007115443,0.19675324675324676,0.0,0.0,0,Arkansas,Hempstead,0,0
112,33771,34.9,80831.0,0.79,0,0,1,253277.0,43.5,0,0,0.07390838897192298,0.4571428571428571,0.017635598027665053,0.6842105263157895,0.0,0.0,0.041666666666666664,0.04745853741059836,0.09545454545454544,0.0,0.0,0,Arkansas,HotSpring,0,0
113,13202,42.5,56046.0,0.51,116,0,0,284446.0,29.2,0,0,0.020720310714156424,0.7673469387755101,0.012228040319413536,0.3894736842105263,0.01065784638000735,0.0,0.0,0.06334089514759805,0.04902597402597402,0.0,0.0,0,Arkansas,Howard,0,0
114,37825,29.7,179725.0,0.85,305,0,1,869528.0,140.1,0,0,0.0843913715795843,0.24489795918367344,0.03921215691408125,0.7473684210526315,0.028022785740536568,0.0,0.041666666666666664,0.36147306587746597,0.4090909090909091,0.0,0.0,0,Arkansas,Independence,0,0
115,13629,32.3,0.0,0.78,0,0,1,918558.0,53.2,0,0,0.021824463050977187,0.3510204081632652,0.0,0.6736842105263158,0.0,0.0,0.041666666666666664,0.3864566072116472,0.12694805194805195,0.0,0.0,0,Arkansas,Izard,0,0
116,16719,39.0,102137.0,0.67,9,0,1,481761.0,61.9,0,0,0.029814698931015043,0.6244897959183673,0.022284112231094822,0.5578947368421052,0.0008269018743109151,0.0,0.041666666666666664,0.16388398016399558,0.1551948051948052,0.0,0.0,0,Arkansas,Jackson,0,0
117,66824,42.5,301794.0,0.78,671,0,5,672426.0,184.1,0,2,0.15937805451978423,0.7673469387755101,0.0658450058908234,0.6736842105263158,0.06165012862918045,0.0,0.20833333333333334,0.2610385163353532,0.551948051948052,0.0,0.25,0,Arkansas,Jefferson,0,0
118,26578,40.4,64611.0,0.75,596,0,1,404805.0,141.8,0,0,0.05530846447835913,0.6816326530612243,0.014096740411048567,0.6421052631578946,0.05475927967658949,0.0,0.041666666666666664,0.12467057190551604,0.41461038961038965,0.0,0.0,0,Arkansas,Johnson,0,0
119,6624,46.4,0.0,0.75,50,0,0,253515.0,45.9,0,0,0.003710675886036998,0.9265306122448977,0.0,0.6421052631578946,0.004593899301727306,0.0,0.0,0.047579811790315577,0.10324675324675324,0.0,0.0,0,Arkansas,Lafayette,0,0
120,16406,37.9,78009.0,0.78,11,0,1,629299.0,96.5,0,0,0.029005331995593735,0.5795918367346937,0.017019897892394293,0.6736842105263158,0.0010106578463800074,0.0,0.041666666666666664,0.23906288535188933,0.26753246753246757,0.0,0.0,0,Arkansas,Lawrence,0,0
121,8857,40.6,30541.0,0.76,6,0,0,403640.0,51.85,0,0,0.00948484958187018,0.6897959183673469,0.006663393986996553,0.6526315789473683,0.0005512679162072767,0.0,0.0,0.12407693891236245,0.12256493506493507,0.0,0.0,0,Arkansas,Lee,0,0
122,13024,44.6,21489.0,0.49,0,0,0,274513.0,48.8,0,0,0.020260031754076573,0.8530612244897959,0.0046884408954051575,0.36842105263157887,0.0,0.0,0.0,0.0582794732411648,0.11266233766233764,0.0,0.0,0,Arkansas,Lincoln,0,0
123,12259,33.7,35060.0,0.56,0,2,0,349660.0,70.3,0,0,0.018281866560474966,0.4081632653061225,0.007649343282279531,0.4421052631578947,0.0,0.05555555555555555,0.0,0.09657109430255002,0.18246753246753245,0.0,0.0,0,Arkansas,LittleRiver,0,0
124,21466,29.9,52924.0,0.64,344,0,0,483566.0,73.1,0,0,0.04208966647876252,0.25306122448979584,0.0115468865907405,0.5263157894736842,0.031606027195883866,0.0,0.0,0.16480372913622068,0.19155844155844154,0.0,0.0,0,Arkansas,Logan,0,0
125,73309,41.0,216524.0,0.85,734,1,0,631753.0,101.6,0,0,0.17614720652044621,0.7061224489795918,0.04724091285944932,0.7473684210526315,0.06743844174935686,0.027777777777777776,0.0,0.24031333630914165,0.2840909090909091,0.0,0.0,0,Arkansas,Lonoke,0,0
126,16576,31.0,0.0,0.57,126,0,0,564573.0,117.4,0,0,0.029444924260838536,0.29795918367346935,0.0,0.45263157894736833,0.011576626240352812,0.0,0.0,0.20608134963097938,0.3353896103896104,0.0,0.0,0,Arkansas,Madison,0,0
127,16694,27.1,28705.0,0.57,96,0,0,455418.0,47.95,0,0,0.029750053009655514,0.1387755102040817,0.006262817995374613,0.45263157894736833,0.008820286659316428,0.0,0.0,0.15046074073168197,0.1099025974025974,0.0,0.0,0,Arkansas,Marion,0,0
128,43257,39.2,0.0,0.83,126,1,1,195524.0,110.0,0,0,0.09843763737258289,0.6326530612244898,0.0,0.7263157894736841,0.011576626240352812,0.027777777777777776,0.041666666666666664,0.018030137192915945,0.3113636363636364,0.0,0.0,0,Arkansas,Miller,0,0
129,40651,42.9,193959.0,0.58,195,0,0,762063.0,150.5,0,1,0.09169894653006552,0.783673469387755,0.042317711742374656,0.463157894736842,0.017916207276736495,0.0,0.0,0.3067136069854043,0.4428571428571429,0.0,0.125,0,Arkansas,Mississippi,0,0
130,6701,43.5,44931.0,0.95,16,0,0,302233.5,35.65,0,0,0.003909785323824349,0.8081632653061224,0.009802984683859144,0.8526315789473683,0.001470047776552738,0.0,0.0,0.0724046263628081,0.06996753246753246,0.0,0.0,0,Arkansas,Monroe,0,0
131,8986,23.7,12594.0,0.69,34,0,0,355059.0,89.9,0,0,0.009818422536085353,0.0,0.0027477418510276214,0.5789473684210525,0.0031238515251745683,0.0,0.0,0.09932218831974857,0.24610389610389613,0.0,0.0,0,Arkansas,Montgomery,0,0
132,8252,43.4,0.0,0.71,5,0,0,272293.5,27.5,0,0,0.007920418284969566,0.8040816326530611,0.0,0.5999999999999999,0.0004593899301727306,0.0,0.0,0.057148513216869166,0.04350649350649351,0.0,0.0,0,Arkansas,Nevada,0,0
133,7753,39.5,7093.0,0.79,8,0,0,561572.5,135.1,0,0,0.006630085694633354,0.6448979591836734,0.001547541126674521,0.6842105263157895,0.000735023888276369,0.0,0.0,0.20455242620097305,0.39285714285714285,0.0,0.0,0,Arkansas,Newton,0,0
134,23382,40.8,92629.0,0.84,10,0,1,237269.0,14.1,0,0,0.04704412989175687,0.6979591836734692,0.020209669677531964,0.7368421052631577,0.0009187798603454612,0.0,0.041666666666666664,0.039301561484072295,0.0,0.0,0.0,0,Arkansas,Ouachita,0,0
135,10455,36.1,16628.0,0.76,6,0,0,329838.0,36.0,0,0,0.013617016875171311,0.5061224489795918,0.0036278745036435836,0.6526315789473683,0.0005512679162072767,0.0,0.0,0.08647067096324469,0.0711038961038961,0.0,0.0,0,Arkansas,Perry,0,0
136,17782,44.9,153536.0,0.9,0,0,1,647484.0,176.4,0,0,0.03256344350722224,0.8653061224489794,0.033498276388707074,0.7999999999999999,0.0,0.0,0.041666666666666664,0.24832916516347583,0.5269480519480519,0.0,0.0,0,Arkansas,Phillips,0,0
137,10718,28.7,31441.0,0.77,21,2,0,418382.0,44.4,0,0,0.014297091967873562,0.2040816326530612,0.006859754767203386,0.6631578947368421,0.0019294377067254685,0.05555555555555555,0.0,0.13158881666778768,0.09837662337662337,0.0,0.0,0,Arkansas,Pike,0,0
138,23528,41.3,121053.0,0.8,11,0,0,382286.0,52.4,0,0,0.04742166207249652,0.7183673469387754,0.02641117947375311,0.6947368421052631,0.0010106578463800074,0.0,0.0,0.1131958754481547,0.12435064935064934,0.0,0.0,0,Arkansas,Poinsett,0,0
139,19964,35.9,52546.0,0.77,61,0,1,326685.0,75.7,0,0,0.03820573952348198,0.4979591836734693,0.011464415063053629,0.6631578947368421,0.005604557148107313,0.0,0.041666666666666664,0.08486404021010022,0.2,0.0,0.0,0,Arkansas,Polk,0,0
140,64072,34.7,0.0,0.88,714,0,3,592393.0,61.3,0,1,0.15226183149652722,0.44897959183673475,0.0,0.7789473684210526,0.06560088202866593,0.0,0.125,0.22025720359624396,0.15324675324675324,0.0,0.125,0,Arkansas,Pope,0,0
141,8062,36.0,37951.0,0.82,14,0,0,331984.0,86.4,0,0,0.00742910928263714,0.5020408163265305,0.008280097744032815,0.7157894736842104,0.0012862918044836457,0.0,0.0,0.08756417860556884,0.23474025974025978,0.0,0.0,0,Arkansas,Prairie,0,0
142,391911,33.9,4583400.0,1.0,8615,15,24,2122632.0,311.3,0,8,1.0,0.4163265306122448,1.0,0.9052631578947368,0.7915288496876148,0.4166666666666667,1.0,1.0,0.9649350649350649,0.0,1.0,0,Arkansas,Pulaski,0,0
143,17958,33.0,0.0,0.68,58,0,1,404929.0,82.8,0,0,0.03301855079359333,0.3795918367346939,0.0,0.5684210526315789,0.005328923190003675,0.0,0.041666666666666664,0.12473375687646115,0.22305194805194806,0.0,0.0,0,Arkansas,Randolph,0,0
144,122437,30.1,549643.0,1.0,1454,3,0,795978.0,125.7,0,1,0.303184199502485,0.2612244897959184,0.1199203647946939,0.9052631578947368,0.13359059169423007,0.08333333333333333,0.0,0.3239952060951076,0.36233766233766235,0.0,0.125,0,Arkansas,Saline,0,0
145,10281,37.8,0.0,0.46,141,0,0,214601.0,37.5,0,0,0.013167081262508986,0.5755102040816324,0.0,0.3368421052631579,0.012954796030871003,0.0,0.0,0.02775094115033335,0.07597402597402597,0.0,0.0,0,Arkansas,Scott,0,0
146,7881,25.2,50087.0,0.84,28,0,0,315544.0,39.7,0,0,0.006961072811994146,0.06122448979591836,0.010927913775799625,0.7368421052631577,0.0025725836089672913,0.0,0.0,0.07918707439316951,0.08311688311688312,0.0,0.0,0,Arkansas,Searcy,0,0
147,127827,34.7,1009450.0,0.96,5798,18,6,980337.0,283.4,0,2,0.3171218601475996,0.44897959183673475,0.22024043286643102,0.863157894736842,0.5327085630282984,0.5,0.25,0.41793648076017637,0.8743506493506492,0.0,0.25,0,Arkansas,Sebastian,0,0
148,17007,32.6,55196.0,0.6,82,0,1,300352.0,56.9,0,0,0.030559419945076827,0.363265306122449,0.012042588471440416,0.4842105263157894,0.007533994854832782,0.0,0.041666666666666664,0.0714458963399596,0.13896103896103895,0.0,0.0,0,Arkansas,Sevier,0,0
149,17442,40.7,40463.0,0.99,3,0,0,339764.0,79.4,0,0,0.03168425897673264,0.6938775510204082,0.008828162499454553,0.894736842105263,0.0002756339581036384,0.0,0.0,0.09152852597615685,0.21201298701298704,0.0,0.0,0,Arkansas,Sharp,0,0
150,24994,48.2,185379.0,0.86,0,0,1,462181.0,63.9,0,0,0.05121249890101934,1.0,0.04044573897106951,0.7578947368421052,0.0,0.0,0.041666666666666664,0.15390686942927664,0.1616883116883117,0.0,0.0,0,Arkansas,St.Francis,0,0
151,12506,40.5,37109.0,0.96,64,0,0,316984.0,43.0,0,0,0.018920568263507118,0.6857142857142856,0.008096391325217087,0.863157894736842,0.005880191106210952,0.0,0.0,0.0799208353460804,0.09383116883116882,0.0,0.0,0,Arkansas,Stone,0,0
152,38682,35.0,231714.0,0.83,302,0,1,466732.0,96.55,0,1,0.08660743376378897,0.46122448979591835,0.050555046472051314,0.7263157894736841,0.02774715178243293,0.0,0.041666666666666664,0.15622585977420544,0.2676948051948052,0.0,0.125,0,Arkansas,Union,0,0
153,16545,36.8,54206.0,1.01,0,0,0,417753.5,93.0,0,0,0.029364763318352718,0.5346938775510203,0.011826591613212898,0.9157894736842105,0.0,0.0,0.0,0.13126856058521513,0.2561688311688312,0.0,0.0,0,Arkansas,VanBuren,0,0
154,239187,31.9,1979919.0,0.92,6262,36,8,954283.0,322.1,0,3,0.6050806522514881,0.3346938775510203,0.43197604398481476,0.8210526315789474,0.5753399485483278,1.0,0.3333333333333333,0.4046605030746622,1.0,0.0,0.375,0,Arkansas,Washington,0,0
155,78753,32.9,348873.0,1.01,626,1,2,922389.0,175.7,0,0,0.19022450235569738,0.37551020408163255,0.07611663830344285,0.9157894736842105,0.057515619257625876,0.027777777777777776,0.08333333333333333,0.3884087170801206,0.5246753246753246,0.0,0.0,0,Arkansas,White,0,0
156,6320,33.3,32756.0,0.73,0,0,0,293475.0,127.1,0,0,0.0029245814823051185,0.3918367346938774,0.007146659684950037,0.6210526315789473,0.0,0.0,0.0,0.0679416782335928,0.36688311688311687,0.0,0.0,0,Arkansas,Woodruff,0,0
157,21341,36.8,37555.0,0.51,261,0,0,602899.0,74.85,0,0,0.04176643687196487,0.5346938775510203,0.008193699000741808,0.3894736842105263,0.023980154355016537,0.0,0.0,0.22561060121518967,0.19724025974025972,0.0,0.0,0,Arkansas,Yell,0,0
158,1671329,22.2,16388911.0,0.95,519249,320,40,6982143.0,443.7,54,24,0.1663880913068349,0.28205128205128205,0.1874578670742989,0.704225352112676,0.7778615021856564,0.13593882752761258,0.18779342723004694,0.21539820889863853,0.12462210760083099,0.226890756302521,0.22857142857142856,-1,California,Alameda,1,3
159,1129,16.8,677.0,1.06,6,0,0,285194.0,9.8,0,0,0.0,0.05128205128205133,7.743588088879142e-06,0.859154929577465,8.988306213616085e-06,0.0,0.0,0.006602176458777357,0.00028655347804283973,0.0,0.0,0,California,Alpine,0,0
160,39752,30.1,0.0,0.68,375,1,0,930142.5,176.95,0,1,0.0038476872533492303,0.6196581196581198,0.0,0.32394366197183105,0.0005617691383510053,0.0004248088360237893,0.0,0.026710241777482904,0.0481839673329035,0.0,0.009523809523809525,0,California,Amador,0,0
161,219186,30.2,1307930.0,0.96,10743,9,3,1606926.0,126.6,0,3,0.021723199632435936,0.6239316239316239,0.014960223292596303,0.7183098591549296,0.0160935622754796,0.0038232795242141037,0.014084507042253521,0.047810851864369154,0.03375599971344652,0.0,0.02857142857142857,0,California,Butte,0,0
162,45905,28.3,172993.0,0.83,864,1,0,1480894.0,246.1,0,0,0.004460659308079775,0.5427350427350428,0.0019787097994970007,0.5352112676056338,0.0012943160947607162,0.0004248088360237893,0.0,0.04388145333371578,0.06799914033956586,0.0,0.0,0,California,Calaveras,0,0
163,21547,39.0,237931.0,0.46,201,0,0,417363.0,66.8,0,0,0.0020340749900029666,1.0,0.002721476599076962,0.014084507042253534,0.00030110825815613885,0.0,0.0,0.010722913052641819,0.016620101726484704,0.0,0.0,0,California,Colusa,0,0
164,1153526,25.1,0.0,1.08,0,100,11,6498240.5,394.0,34,16,0.11480369851378434,0.4059829059829061,0.0,0.8873239436619721,0.0,0.04248088360237893,0.051643192488262914,0.20031120105555508,0.11038039974210187,0.14285714285714285,0.1523809523809524,-1,California,ContraCosta,0,0
165,27812,33.9,0.0,0.68,0,0,0,321433.0,8.8,0,0,0.002658204670303123,0.7820512820512819,0.0,0.32394366197183105,0.0,0.0,0.0,0.007732028189705594,0.0,0.0,0.0,0,California,DelNorte,0,0
166,192843,25.6,701664.0,0.94,0,12,2,2258966.0,71.3,0,3,0.019098866325469133,0.42735042735042744,0.008025697182858633,0.6901408450704225,0.0,0.005097706032285472,0.009389671361502348,0.06814001444154975,0.017909592377677485,0.0,0.02857142857142857,0,California,ElDorado,0,0
167,999101,33.0,6022218.0,0.87,105302,81,25,3838494.0,657.5,1,11,0.09941962415139782,0.7435897435897436,0.06888268179236864,0.5915492957746479,0.1577477701510335,0.034409515717926935,0.11737089201877934,0.11738619796895441,0.18588724120639016,0.004201680672268907,0.10476190476190476,0,California,Fresno,0,0
168,28393,34.2,126664.0,0.58,877,0,0,603514.0,62.0,0,0,0.0027160848529454835,0.7948717948717949,0.0014487944485816657,0.18309859154929573,0.0013137907582235512,0.0,0.0,0.01652668880705067,0.015244645031879075,0.0,0.0,0,California,Glenn,0,0
169,135558,24.9,779175.0,0.87,3948,6,4,2467847.0,483.9,0,0,0.01339203971158335,0.3974358974358974,0.00891227510953088,0.5915492957746479,0.005914305488559384,0.002548853016142736,0.018779342723004695,0.07465246123666058,0.13614155741815315,0.0,0.0,0,California,Humboldt,0,0
170,181215,32.8,951654.0,0.67,2599,10,4,758982.0,123.0,0,1,0.017940465699366945,0.7350427350427349,0.010885105729888022,0.3098591549295775,0.003893434641531368,0.004248088360237893,0.018779342723004695,0.021373836600972997,0.0327244071924923,0.0,0.009523809523809525,0,California,Imperial,0,0
171,18039,27.0,94374.0,0.7,279,2,0,610196.0,46.0,0,0,0.001684602217697628,0.4871794871794872,0.0010794584672080948,0.35211267605633795,0.000417956238933148,0.0008496176720475786,0.0,0.016735018762790686,0.01065978938319364,0.0,0.0,0,California,Inyo,0,0
172,900202,31.2,4580366.0,0.76,43381,43,14,3079424.0,460.4,0,6,0.08956714190846005,0.6666666666666667,0.052390646381546536,0.4366197183098592,0.0649869519754799,0.01826677994902294,0.06572769953051644,0.09372007712136764,0.12940755068414642,0.0,0.05714285714285714,0,California,Kern,0,0
173,152940,34.0,439297.0,0.61,5626,7,4,528319.0,85.5,0,3,0.01512366335132434,0.7863247863247863,0.005024719374712468,0.22535211267605632,0.008428035126300682,0.002973661852166525,0.018779342723004695,0.0141822753048252,0.021978651765885808,0.0,0.02857142857142857,0,California,Kings,0,0
174,64386,22.4,201923.0,0.9,940,0,1,995898.0,141.15,0,0,0.006301767148722582,0.29059829059829057,0.0023096137927189706,0.6338028169014085,0.00140816797346652,0.0,0.004694835680751174,0.028760352583328864,0.03792535281896984,0.0,0.0,0,California,Lake,0,0
175,30573,32.8,80375.0,0.45,471,0,1,1069643.0,117.4,0,0,0.002933260064925426,0.7350427350427349,0.0009193366213348022,0.0,0.0007055820377688628,0.0,0.004694835680751174,0.031059558298092045,0.0311197077154524,0.0,0.0,0,California,Lassen,0,0
176,10039107,22.1,87427171.0,1.08,0,2354,213,32147555.0,3498.55,238,105,1.0,0.27777777777777785,1.0,0.8873239436619721,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,California,LosAngeles,1,4
177,157327,36.8,501461.0,0.65,3362,4,2,1153497.0,76.75,0,0,0.015560703560019757,0.9059829059829059,0.0057357569078839345,0.28169014084507044,0.005036447581696213,0.0016992353440951572,0.009389671361502348,0.03367394023592853,0.019471308833010962,0.0,0.0,0,California,Madera,0,0
178,258826,17.6,0.0,1.07,15060,22,3,5114277.0,153.8,4,3,0.025672202110823515,0.08547008547008556,0.0,0.8732394366197185,0.022560648596176375,0.009345794392523364,0.014084507042253521,0.15716228535654292,0.04155025431621176,0.01680672268907563,0.02857142857142857,-1,California,Marin,0,0
179,17203,15.6,0.0,0.73,186,0,0,442641.0,70.6,0,0,0.001601318512553026,0.0,0.0,0.39436619718309857,0.00027863749262209864,0.0,0.0,0.011511025088139597,0.017709004943047495,0.0,0.0,0,California,Mariposa,0,0
180,86749,30.4,538899.0,0.88,1740,3,2,2086297.0,389.9,0,1,0.00852960626134068,0.6324786324786325,0.00616397618538978,0.6056338028169014,0.002606608801948665,0.001274426508071368,0.009389671361502348,0.06275657757718685,0.10920553048212622,0.0,0.009523809523809525,0,California,Mendocino,0,0
181,277680,33.4,0.0,0.66,20881,8,3,1561733.0,114.85,0,3,0.027550468829479403,0.7606837606837606,0.0,0.295774647887324,0.03128080367441958,0.0033984706881903144,0.014084507042253521,0.04640183425141516,0.030388996346443153,0.0,0.02857142857142857,0,California,Merced,0,0
182,8841,25.6,70729.0,0.6,169,0,0,601057.0,124.0,0,0,0.0007682822177932648,0.42735042735042744,0.0008090047886829141,0.21126760563380279,0.0002531706250168531,0.0,0.0,0.016450084990640428,0.03301096067053514,0.0,0.0,0,California,Modoc,0,0
183,8841,25.6,70729.0,0.6,169,0,0,73435.0,60.0,0,0,0.0007682822177932648,0.42735042735042744,0.0008090047886829141,0.21126760563380279,0.0002531706250168531,0.0,0.0,0.0,0.014671538075793395,0.0,0.0,0,California,Modoc,0,0
184,14444,28.5,0.0,1.0,633,2,0,634915.0,89.2,0,1,0.0013264623612444658,0.5512820512820513,0.0,0.7746478873239437,0.000948266305536497,0.0008496176720475786,0.0,0.01750570241677714,0.023038899634644318,0.0,0.009523809523809525,0,California,Mono,0,0
185,434061,24.9,3226543.0,0.73,25186,32,9,3239084.5,406.4,5,6,0.04312940315270665,0.3974358974358974,0.036905494746021235,0.39436619718309857,0.03772991338268912,0.013593882752761258,0.04225352112676056,0.09869793777662489,0.11393366286983307,0.02100840336134454,0.05714285714285714,0,California,Monterey,0,0
