,zip code,num_competitor,county,city,state,population
2483,49009,4,Kalamazoo,Kalamazoo,Michigan,46734.0
2484,85392,4,Maricopa,Avondale,Arizona,38795.0
2485,49008,4,Kalamazoo,Kalamazoo,Michigan,16466.0
2486,93446,4,San Luis Obispo,Paso Robles,California,44960.0
2487,85711,4,Pima,Tucson,Arizona,41266.0
2488,98199,4,King,Seattle,Washington,23444.0
2489,95030,4,Santa Clara,Los Gatos,California,13631.0
2490,98204,4,Snohomish,Everett,Washington,44152.0
2491,961,4,Bayamón,Bayamon,Puerto Rico,28638.0
2492,93401,4,San Luis Obispo,San Luis Obispo,California,28751.0
2493,98155,4,King,Seattle,Washington,35420.0
2494,93535,4,Los Angeles,Lancaster,California,74944.0
2495,73134,4,Oklahoma,Oklahoma City,Oklahoma,5594.0
2496,50309,4,Polk,Des Moines,Iowa,8228.0
2497,74,4,0,0,0,0.0
2498,53005,4,Waukesha,Brookfield,Wisconsin,20514.0
2499,85295,4,Maricopa,Gilbert,Arizona,48814.0
2500,73072,4,Cleveland,Norman,Oklahoma,47957.0
2501,98112,4,King,Seattle,Washington,25694.0
2502,50311,4,Polk,Des Moines,Iowa,15936.0
2503,50266,4,Dallas,West Des Moines,Iowa,30515.0
2504,73132,4,Oklahoma,Oklahoma City,Oklahoma,27065.0
2505,93611,4,Fresno,Clovis,California,48619.0
2506,78250,4,Bexar,San Antonio,Texas,62951.0
2507,85323,4,Maricopa,Avondale,Arizona,45361.0
2508,98126,4,King,Seattle,Washington,22681.0
2509,98134,4,King,Seattle,Washington,779.0
2510,8536,4,Middlesex,Plainsboro,New Jersey,19264.0
2511,73703,4,Garfield,Enid,Oklahoma,29077.0
2512,74055,4,Tulsa,Owasso,Oklahoma,46806.0
2513,7307,4,Hudson,Jersey City,New Jersey,40012.0
2514,7407,4,Bergen,Elmwood Park,New Jersey,20019.0
2515,95841,4,Sacramento,Sacramento,California,20063.0
2516,48185,4,Wayne,Westland,Michigan,47066.0
2517,481,4,0,0,0,0.0
2518,78207,4,Bexar,San Antonio,Texas,57700.0
2519,48135,4,Wayne,Garden City,Michigan,26565.0
2520,48127,4,Wayne,Dearborn Heights,Michigan,35441.0
2521,74464,4,Cherokee,Tahlequah,Oklahoma,31889.0
2522,93215,4,Kern,Delano,California,55648.0
2523,98362,4,Clallam,Port Angeles,Washington,24997.0
2524,88001,4,Doña Ana,Las Cruces,New Mexico,37957.0
2525,88001,4,Doña Ana,Las Cruces,New Mexico,37957.0
2526,7452,4,Bergen,Glen Rock,New Jersey,11747.0
2527,8812,4,Somerset,Dunellen,New Jersey,14008.0
2528,6096,4,Hartford,Windsor Locks,Connecticut,12732.0
2529,8816,4,Middlesex,East Brunswick,New Jersey,47323.0
2530,48192,4,Wayne,Wyandotte,Michigan,24944.0
2531,7442,4,Passaic,Pompton Lakes,New Jersey,10998.0
2532,48195,4,Wayne,Southgate,Michigan,29129.0
2533,86314,4,Yavapai,Prescott Valley,Arizona,39335.0
2534,98273,4,Skagit,Mount Vernon,Washington,31725.0
2535,48336,4,Oakland,Farmington,Michigan,25040.0
2536,93313,4,Kern,Bakersfield,California,57200.0
2537,98277,4,Island,Oak Harbor,Washington,38844.0
2538,982,4,Carolina,Carolina,Puerto Rico,13402.0
2539,8628,4,Mercer,Trenton,New Jersey,9100.0
2540,95926,4,Butte,Chico,California,41390.0
2541,87110,4,Bernalillo,Albuquerque,New Mexico,39581.0
2542,68123,4,Sarpy,Bellevue,Nebraska,32542.0
2543,482,4,0,0,0,0.0
2544,48209,4,Wayne,Detroit,Michigan,30607.0
2545,78213,4,Bexar,San Antonio,Texas,45124.0
2546,95841,4,Sacramento,Sacramento,California,20063.0
2547,87106,4,Bernalillo,Albuquerque,New Mexico,25299.0
2548,73071,4,Cleveland,Norman,Oklahoma,43605.0
2549,73013,4,Oklahoma,Edmond,Oklahoma,54263.0
2550,601,4,Adjuntas,Adjuntas,Puerto Rico,16773.0
2551,55413,4,Hennepin,Minneapolis,Minnesota,14769.0
2552,6338,4,New London,Mashantucket,Connecticut,
2553,58102,4,Cass,Fargo,North Dakota,30329.0
2554,78640,4,Hays,Kyle,Texas,61991.0
2555,980,4,0,0,0,0.0
2556,847,4,0,0,0,0.0
2557,84790,4,Washington,Saint George,Utah,47849.0
2558,786,4,Aibonito,La Plata,Puerto Rico,
2559,55449,4,Anoka,Minneapolis,Minnesota,28947.0
2560,55447,4,Hennepin,Minneapolis,Minnesota,21332.0
2561,63,4,0,0,0,0.0
2562,78634,4,Williamson,Hutto,Texas,37298.0
2563,78610,4,Hays,Buda,Texas,39498.0
2564,55435,4,Hennepin,Minneapolis,Minnesota,13771.0
2565,85015,4,Maricopa,Phoenix,Arizona,44010.0
2566,85015,4,Maricopa,Phoenix,Arizona,44010.0
2567,96716,4,Kauai,Hanapepe,Hawaii,2893.0
2568,846,4,0,0,0,0.0
2569,98001,4,King,Auburn,Washington,34455.0
2570,60067,4,Cook,Palatine,Illinois,38660.0
2571,60102,4,McHenry,Algonquin,Illinois,32749.0
2572,84321,4,Cache,Logan,Utah,46634.0
2573,60089,4,Lake,Buffalo Grove,Illinois,40749.0
2574,7082,4,Morris,Towaco,New Jersey,5244.0
2575,96748,4,Maui,Kaunakakai,Hawaii,4117.0
2576,60074,4,Cook,Palatine,Illinois,37632.0
2577,7095,4,Middlesex,Woodbridge,New Jersey,20297.0
2578,7201,4,Union,Elizabeth,New Jersey,27369.0
2579,97801,4,Umatilla,Pendleton,Oregon,20859.0
2580,6405,4,New Haven,Branford,Connecticut,27699.0
2581,96741,4,Kauai,Kalaheo,Hawaii,6603.0
2582,78681,4,Williamson,Round Rock,Texas,58983.0
2583,600,4,0,0,0,0.0
2584,6355,4,New London,Mystic,Connecticut,12497.0
2585,786,4,Aibonito,La Plata,Puerto Rico,
2586,85018,4,Maricopa,Phoenix,Arizona,38891.0
2587,73012,4,Oklahoma,Edmond,Oklahoma,42001.0
2588,55407,4,Hennepin,Minneapolis,Minnesota,40792.0
2589,54703,4,Eau Claire,Eau Claire,Wisconsin,43089.0
2590,54701,4,Eau Claire,Eau Claire,Wisconsin,41358.0
2591,85204,4,Maricopa,Mesa,Arizona,69792.0
2592,85205,4,Maricopa,Mesa,Arizona,44079.0
2593,85206,4,Maricopa,Mesa,Arizona,36506.0
2594,85248,4,Maricopa,Chandler,Arizona,36396.0
2595,53715,4,Dane,Madison,Wisconsin,13202.0
2596,98043,4,Snohomish,Mountlake Terrace,Washington,21328.0
2597,7307,4,Hudson,Jersey City,New Jersey,40012.0
2598,98055,4,King,Renton,Washington,24077.0
2599,98056,4,King,Renton,Washington,36625.0
2600,72903,4,Sebastian,Fort Smith,Arkansas,25824.0
2601,98058,4,King,Renton,Washington,43482.0
2602,78412,4,Nueces,Corpus Christi,Texas,42385.0
2603,53147,4,Walworth,Lake Geneva,Wisconsin,17092.0
2604,85201,4,Maricopa,Mesa,Arizona,55159.0
2605,78501,4,Hidalgo,Mcallen,Texas,60299.0
2606,55016,4,Washington,Cottage Grove,Minnesota,36643.0
2607,55369,4,Hennepin,Osseo,Minnesota,38081.0
2608,85019,4,Maricopa,Phoenix,Arizona,30369.0
2609,55403,4,Hennepin,Minneapolis,Minnesota,16437.0
2610,55402,4,Hennepin,Minneapolis,Minnesota,514.0
2611,55379,4,Scott,Shakopee,Minnesota,45001.0
2612,27,4,0,0,0,0.0
2613,78596,4,Hidalgo,Weslaco,Texas,68984.0
2614,55317,4,Carver,Chanhassen,Minnesota,22003.0
2615,55044,4,Dakota,Lakeville,Minnesota,55722.0
2616,78572,4,Hidalgo,Mission,Texas,80135.0
2617,85044,4,Maricopa,Phoenix,Arizona,43187.0
2618,85051,4,Maricopa,Phoenix,Arizona,46041.0
2619,85051,4,Maricopa,Phoenix,Arizona,46041.0
2620,85,4,0,0,0,0.0
2621,55101,4,Ramsey,Saint Paul,Minnesota,7306.0
2622,34231,4,Sarasota,Sarasota,Florida,32762.0
2623,11777,4,Suffolk,Port Jefferson,New York,9156.0
2624,0,4,0,0,0,0.0
2625,20165,4,Loudoun,Sterling,Virginia,33290.0
2626,33327,4,Broward,Fort Lauderdale,Florida,
2627,20165,4,Loudoun,Sterling,Virginia,33290.0
2628,11356,4,Queens,College Point,New York,24178.0
2629,27330,4,Lee,Sanford,North Carolina,38943.0
2630,30345,4,DeKalb,Atlanta,Georgia,25777.0
2631,32308,4,Leon,Tallahassee,Florida,21870.0
2632,20191,4,Fairfax,Reston,Virginia,30224.0
2633,20191,4,Fairfax,Reston,Virginia,30224.0
2634,33408,4,Palm Beach,North Palm Beach,Florida,18251.0
2635,10454,4,Bronx,Bronx,New York,37807.0
2636,28211,4,Mecklenburg,Charlotte,North Carolina,31510.0
2637,0,4,0,0,0,0.0
2638,27401,4,Guilford,Greensboro,North Carolina,23519.0
2639,10455,4,Bronx,Bronx,New York,40300.0
2640,33411,4,Palm Beach,West Palm Beach,Florida,74554.0
2641,33414,4,Palm Beach,Wellington,Florida,60452.0
2642,30339,4,Cobb,Atlanta,Georgia,25318.0
2643,27405,4,Guilford,Greensboro,North Carolina,51160.0
2644,30339,4,Cobb,Atlanta,Georgia,25318.0
2645,33325,4,Broward,Fort Lauderdale,Florida,30985.0
2646,11363,4,Queens,Little Neck,New York,6834.0
2647,21037,4,Anne Arundel,Edgewater,Maryland,21134.0
2648,20148,4,Loudoun,Ashburn,Virginia,54125.0
2649,199,4,0,0,0,0.0
2650,28804,4,Buncombe,Asheville,North Carolina,22959.0
2651,33173,4,Miami-Dade,Miami,Florida,32469.0
2652,28804,4,Buncombe,Asheville,North Carolina,22959.0
2653,117,4,0,0,0,0.0
2654,23453,4,Virginia Beach,Virginia Beach,Virginia,34377.0
2655,23435,4,Suffolk,Suffolk,Virginia,32137.0
2656,23322,4,Chesapeake,Chesapeake,Virginia,65272.0
2657,30534,4,Dawson,Dawsonville,Georgia,30848.0
2658,16602,4,Blair,Altoona,Pennsylvania,28609.0
2659,16601,4,Blair,Altoona,Pennsylvania,31825.0
2660,20010,4,District of Columbia,Washington,District of Columbia,35297.0
2661,33304,4,Broward,Fort Lauderdale,Florida,17630.0
2662,28217,4,Mecklenburg,Charlotte,North Carolina,31951.0
2663,11415,4,Queens,Kew Gardens,New York,18464.0
2664,11414,4,Queens,Howard Beach,New York,27672.0
2665,23230,4,Henrico,Richmond,Virginia,6993.0
2666,20111,4,Prince William,Manassas,Virginia,36264.0
2667,15904,4,Cambria,Johnstown,Pennsylvania,16347.0
2668,29201,4,Richland,Columbia,South Carolina,20906.0
2669,20646,4,Charles,La Plata,Maryland,22583.0
2670,28209,4,Mecklenburg,Charlotte,North Carolina,24373.0
2671,23219,4,Richmond,Richmond,Virginia,4652.0
2672,33606,4,Hillsborough,Tampa,Florida,21789.0
2673,28105,4,Mecklenburg,Matthews,North Carolina,47292.0
2674,15012,4,Westmoreland,Belle Vernon,Pennsylvania,15243.0
2675,22655,4,Frederick,Stephens City,Virginia,21567.0
2676,33611,4,Hillsborough,Tampa,Florida,34615.0
2677,33615,4,Hillsborough,Tampa,Florida,49048.0
2678,148,4,0,0,0,0.0
2679,29582,4,Horry,North Myrtle Beach,South Carolina,17356.0
2680,20879,4,Montgomery,Gaithersburg,Maryland,26343.0
2681,28083,4,Cabarrus,Kannapolis,North Carolina,25109.0
2682,20903,4,Montgomery,Silver Spring,Maryland,26951.0
2683,14618,4,Monroe,Rochester,New York,23252.0
2684,30214,4,Fayette,Fayetteville,Georgia,30232.0
2685,0,4,0,0,0,0.0
2686,33617,4,Hillsborough,Tampa,Florida,48456.0
2687,0,4,0,0,0,0.0
2688,14564,4,Ontario,Victor,New York,15359.0
2689,14456,4,Ontario,Geneva,New York,19539.0
2690,11216,4,Kings,Brooklyn,New York,59567.0
2691,33602,4,Hillsborough,Tampa,Florida,15860.0
2692,30269,4,Fayette,Peachtree City,Georgia,36578.0
2693,30297,4,Clayton,Forest Park,Georgia,28503.0
2694,30329,4,DeKalb,Atlanta,Georgia,26980.0
2695,28206,4,Mecklenburg,Charlotte,North Carolina,12260.0
2696,23185,4,James City,Williamsburg,Virginia,49874.0
2697,30329,4,DeKalb,Atlanta,Georgia,26980.0
2698,10512,4,Putnam,Carmel,New York,24619.0
2699,23112,4,Chesterfield,Midlothian,Virginia,55165.0
2700,29301,4,Spartanburg,Spartanburg,South Carolina,35585.0
2701,23112,4,Chesterfield,Midlothian,Virginia,55165.0
2702,28203,4,Mecklenburg,Charlotte,North Carolina,17587.0
2703,20715,4,Prince George's,Bowie,Maryland,27360.0
2704,33543,4,Pasco,Wesley Chapel,Florida,27933.0
2705,29388,4,Spartanburg,Woodruff,South Carolina,16000.0
2706,11725,4,Suffolk,Commack,New York,29229.0
2707,27409,4,Guilford,Greensboro,North Carolina,15799.0
2708,230,4,0,0,0,0.0
2709,207,4,0,0,0,0.0
2710,33496,4,Palm Beach,Boca Raton,Florida,23442.0
2711,20814,4,Montgomery,Bethesda,Maryland,29632.0
2712,15203,4,Allegheny,Pittsburgh,Pennsylvania,10782.0
2713,17013,4,Cumberland,Carlisle,Pennsylvania,36627.0
2714,17033,4,Dauphin,Hershey,Pennsylvania,17969.0
2715,33157,4,Miami-Dade,Miami,Florida,67268.0
2716,32905,4,Brevard,Palm Bay,Florida,23410.0
2717,18344,4,Monroe,Mount Pocono,Pennsylvania,3780.0
2718,32757,4,Lake,Mount Dora,Florida,29295.0
2719,19121,4,Philadelphia,Philadelphia,Pennsylvania,31664.0
2720,285,4,0,0,0,0.0
2721,19122,4,Philadelphia,Philadelphia,Pennsylvania,21067.0
2722,18331,4,Monroe,Gilbert,Pennsylvania,628.0
2723,32763,4,Volusia,Orange City,Florida,23837.0
2724,18321,4,Monroe,Bartonsville,Pennsylvania,1642.0
2725,18302,4,Monroe,East Stroudsburg,Pennsylvania,17499.0
2726,18301,4,Monroe,East Stroudsburg,Pennsylvania,29694.0
2727,19123,4,Philadelphia,Philadelphia,Pennsylvania,17793.0
2728,115,4,0,0,0,0.0
2729,18106,4,Lehigh,Allentown,Pennsylvania,6890.0
2730,32824,4,Orange,Orlando,Florida,51946.0
2731,18091,4,Northampton,Wind Gap,Pennsylvania,6155.0
2732,10121,4,0,0,0,0.0
2733,32835,4,Orange,Orlando,Florida,47867.0
2734,32837,4,Orange,Orlando,Florida,50780.0
2735,18064,4,Northampton,Nazareth,Pennsylvania,25955.0
2736,31901,4,Muscogee,Columbus,Georgia,6150.0
2737,32751,4,Orange,Maitland,Florida,21478.0
2738,31909,4,Muscogee,Columbus,Georgia,38486.0
2739,25443,4,Jefferson,Shepherdstown,West Virginia,7401.0
2740,32312,4,Leon,Tallahassee,Florida,32380.0
2741,0,4,0,0,0,0.0
2742,32257,4,Duval,Jacksonville,Florida,39154.0
2743,0,4,0,0,0,0.0
2744,11572,4,Nassau,Oceanside,New York,28673.0
2745,19023,4,Delaware,Darby,Pennsylvania,22087.0
2746,24502,4,Lynchburg,Lynchburg,Virginia,45450.0
2747,11581,4,Nassau,Valley Stream,New York,21847.0
2748,32601,4,Alachua,Gainesville,Florida,19805.0
2749,18447,4,Lackawanna,Olyphant,Pennsylvania,10503.0
2750,32114,4,Volusia,Daytona Beach,Florida,33731.0
2751,32703,4,Orange,Apopka,Florida,55239.0
2752,19102,4,Philadelphia,Philadelphia,Pennsylvania,5335.0
2753,11563,4,Nassau,Lynbrook,New York,21537.0
2754,24153,4,Roanoke,Salem,Virginia,37801.0
2755,32073,4,Clay,Orange Park,Florida,42153.0
2756,32738,4,Volusia,Deltona,Florida,46727.0
2757,19116,4,Philadelphia,Philadelphia,Pennsylvania,33976.0
2758,32903,4,Brevard,Indialantic,Florida,14693.0
2759,31313,4,Liberty,Hinesville,Georgia,41378.0
2760,33156,4,Miami-Dade,Miami,Florida,33223.0
2761,32935,4,Brevard,Melbourne,Florida,42463.0
2762,17552,4,Lancaster,Mount Joy,Pennsylvania,20369.0
2763,17545,4,Lancaster,Manheim,Pennsylvania,22174.0
2764,17543,4,Lancaster,Lititz,Pennsylvania,44973.0
2765,33071,4,Broward,Coral Springs,Florida,39433.0
2766,19605,4,Berks,Reading,Pennsylvania,18863.0
2767,17404,4,York,York,Pennsylvania,37280.0
2768,33126,4,Miami-Dade,Miami,Florida,50886.0
2769,23602,4,Newport News,Newport News,Virginia,39714.0
2770,33131,4,Miami-Dade,Miami,Florida,20558.0
2771,33135,4,Miami-Dade,Miami,Florida,36678.0
2772,28752,4,McDowell,Marion,North Carolina,31690.0
2773,28303,4,Cumberland,Fayetteville,North Carolina,30605.0
2774,10033,4,New York,New York,New York,58648.0
2775,331,4,0,0,0,0.0
2776,27292,4,Davidson,Lexington,North Carolina,40545.0
2777,17268,4,Franklin,Waynesboro,Pennsylvania,29153.0
2778,11421,4,Queens,Woodhaven,New York,39654.0
2779,197,4,0,0,0,0.0
2780,30601,4,Clarke,Athens,Georgia,23390.0
2781,33063,4,Broward,Pompano Beach,Florida,54916.0
2782,28314,4,Cumberland,Fayetteville,North Carolina,59189.0
2783,28655,4,Burke,Morganton,North Carolina,55375.0
2784,31210,4,Bibb,Macon,Georgia,33647.0
2785,31313,4,Liberty,Hinesville,Georgia,41378.0
2786,32937,4,Brevard,Satellite Beach,Florida,27054.0
2787,18045,4,Northampton,Easton,Pennsylvania,26070.0
2788,32955,4,Brevard,Rockledge,Florida,39846.0
2789,28546,4,Onslow,Jacksonville,North Carolina,47681.0
2790,18014,4,Northampton,Bath,Pennsylvania,11738.0
2791,115,4,0,0,0,0.0
2792,33004,4,Broward,Dania,Florida,16234.0
2793,312,4,0,0,0,0.0
2794,0,4,0,0,0,0.0
2795,19348,4,Chester,Kennett Square,Pennsylvania,23636.0
2796,33019,4,Broward,Hollywood,Florida,14307.0
2797,28327,4,Moore,Carthage,North Carolina,17406.0
2798,28602,4,Catawba,Hickory,North Carolina,29467.0
2799,28613,4,Catawba,Conover,North Carolina,22728.0
2800,33033,4,Miami-Dade,Homestead,Florida,58869.0
2801,30909,4,Richmond,Augusta,Georgia,40595.0
2802,30909,4,Richmond,Augusta,Georgia,40595.0
2803,28056,4,Gaston,Gastonia,North Carolina,35709.0
2804,30345,4,DeKalb,Atlanta,Georgia,25777.0
2805,10308,4,Richmond,Staten Island,New York,28901.0
2806,29673,4,Greenville,Piedmont,South Carolina,30704.0
2807,27545,4,Wake,Knightdale,North Carolina,27215.0
2808,212,4,0,0,0,0.0
2809,22407,4,Spotsylvania,Fredericksburg,Virginia,59551.0
2810,29681,4,Greenville,Simpsonville,South Carolina,64806.0
2811,30092,4,Gwinnett,Peachtree Corners,Georgia,37025.0
2812,21921,4,Cecil,Elkton,Maryland,45225.0
2813,30092,4,Gwinnett,Peachtree Corners,Georgia,37025.0
2814,27616,4,Wake,Raleigh,North Carolina,55997.0
2815,30101,4,Cobb,Acworth,Georgia,58844.0
2816,14213,4,Erie,Buffalo,New York,22132.0
2817,27612,4,Wake,Raleigh,North Carolina,41346.0
2818,0,4,0,0,0,0.0
2819,27606,4,Wake,Raleigh,North Carolina,48726.0
2820,34109,4,Collier,Naples,Florida,26562.0
2821,30134,4,Douglas,Douglasville,Georgia,43504.0
2822,30117,4,Carroll,Carrollton,Georgia,35097.0
2823,12508,4,Dutchess,Beacon,New York,19812.0
2824,10467,4,Bronx,Bronx,New York,100867.0
2825,28027,4,Cabarrus,Concord,North Carolina,68564.0
2826,301,4,0,0,0,0.0
2827,10468,4,Bronx,Bronx,New York,78778.0
2828,21113,4,Anne Arundel,Odenton,Maryland,35210.0
2829,12305,4,Schenectady,Schenectady,New York,6246.0
2830,22193,4,Prince William,Woodbridge,Virginia,82060.0
2831,22026,4,Prince William,Dumfries,Virginia,16701.0
2832,33771,4,Pinellas,Largo,Florida,29868.0
2833,30004,4,Fulton,Alpharetta,Georgia,66538.0
2834,30004,4,Fulton,Alpharetta,Georgia,66538.0
2835,30076,4,Fulton,Roswell,Georgia,46739.0
2836,30076,4,Fulton,Roswell,Georgia,46739.0
2837,29928,4,Beaufort,Hilton Head Island,South Carolina,15553.0
2838,0,4,0,0,0,0.0
2839,0,4,0,0,0,0.0
2840,217,4,0,0,0,0.0
2841,21601,4,Talbot,Easton,Maryland,23338.0
2842,11208,4,Kings,Brooklyn,New York,102626.0
2843,223,4,0,0,0,0.0
2844,30062,4,Cobb,Marietta,Georgia,63906.0
2845,30062,4,Cobb,Marietta,Georgia,63906.0
2846,13202,4,Onondaga,Syracuse,New York,6943.0
2847,133,4,0,0,0,0.0
2848,13501,4,Oneida,Utica,New York,37132.0
2849,30064,4,Cobb,Marietta,Georgia,49849.0
2850,21801,4,Wicomico,Salisbury,Maryland,30122.0
2851,22201,4,Arlington,Arlington,Virginia,38990.0
2852,137,4,0,0,0,0.0
2853,30041,4,Forsyth,Cumming,Georgia,71750.0
2854,30041,4,Forsyth,Cumming,Georgia,71750.0
2855,0,4,0,0,0,0.0
2856,137,4,0,0,0,0.0
2857,12701,4,Sullivan,Monticello,New York,11278.0
2858,29928,4,Beaufort,Hilton Head Island,South Carolina,15553.0
2859,29710,4,York,Clover,South Carolina,37269.0
2860,29707,4,Lancaster,Fort Mill,South Carolina,34022.0
2861,29690,4,Greenville,Travelers Rest,South Carolina,24595.0
2862,27909,4,Pasquotank,Elizabeth City,North Carolina,39804.0
2863,22401,4,Fredericksburg,Fredericksburg,Virginia,29059.0
2864,0,4,0,0,0,0.0
2865,27704,4,Durham,Durham,North Carolina,40657.0
2866,10801,4,Westchester,New Rochelle,New York,40445.0
2867,110,4,0,0,0,0.0
2868,22554,4,Stafford,Stafford,Virginia,57488.0
2869,33714,4,Pinellas,Saint Petersburg,Florida,21049.0
2870,30009,4,Fulton,Alpharetta,Georgia,18625.0
2871,10458,4,Bronx,Bronx,New York,85893.0
2872,22150,4,Fairfax,Springfield,Virginia,29585.0
2873,30161,4,Floyd,Rome,Georgia,35344.0
2874,11787,4,Suffolk,Smithtown,New York,33837.0
2875,30009,4,Fulton,Alpharetta,Georgia,18625.0
2876,27601,4,Wake,Raleigh,North Carolina,11111.0
2877,31088,3,Houston,Warner Robins,Georgia,57063.0
2878,19428,3,Montgomery,Conshohocken,Pennsylvania,18215.0
2879,190,3,0,0,0,0.0
2880,53711,3,Dane,Madison,Wisconsin,48455.0
2881,7424,3,Passaic,Little Falls,New Jersey,27095.0
2882,77536,3,Harris,Deer Park,Texas,32745.0
2883,85254,3,Maricopa,Scottsdale,Arizona,47518.0
2884,85249,3,Maricopa,Chandler,Arizona,40711.0
2885,77429,3,Harris,Cypress,Texas,90506.0
2886,7305,3,Hudson,Jersey City,New Jersey,66595.0
2887,77531,3,Brazoria,Clute,Texas,16352.0
2888,19438,3,Montgomery,Harleysville,Pennsylvania,24812.0
2889,681,3,0,0,0,0.0
2890,48322,3,Oakland,West Bloomfield,Michigan,32997.0
2891,85233,3,Maricopa,Gilbert,Arizona,36229.0
2892,54304,3,Brown,Green Bay,Wisconsin,27524.0
2893,0,3,0,0,0,0.0
2894,48315,3,Macomb,Utica,Michigan,28188.0
2895,71,3,0,0,0,0.0
2896,94609,3,Alameda,Oakland,California,23729.0
2897,85258,3,Maricopa,Scottsdale,Arizona,27133.0
2898,85257,3,Maricopa,Scottsdale,Arizona,33594.0
2899,66203,3,Johnson,Shawnee,Kansas,18759.0
2900,85302,3,Maricopa,Glendale,Arizona,41547.0
2901,3054,3,Hillsborough,Merrimack,New Hampshire,26314.0
2902,0,3,0,0,0,0.0
2903,731,3,Ponce,Ponce,Puerto Rico,12108.0
2904,95204,3,San Joaquin,Stockton,California,28860.0
2905,95219,3,San Joaquin,Stockton,California,29117.0
2906,53213,3,Milwaukee,Milwaukee,Wisconsin,27755.0
2907,483,3,0,0,0,0.0
2908,969,3,Guaynabo,Guaynabo,Puerto Rico,40402.0
2909,93630,3,Fresno,Kerman,California,20727.0
2910,85258,3,Maricopa,Scottsdale,Arizona,27133.0
2911,73159,3,Oklahoma,Oklahoma City,Oklahoma,33345.0
2912,19363,3,Chester,Oxford,Pennsylvania,17170.0
2913,32174,3,Volusia,Ormond Beach,Florida,52115.0
2914,93291,3,Tulare,Visalia,California,58394.0
2915,8527,3,Ocean,Jackson,New Jersey,56848.0
2916,53227,3,Milwaukee,Milwaukee,Wisconsin,23975.0
2917,95204,3,San Joaquin,Stockton,California,28860.0
2918,74146,3,Tulsa,Tulsa,Oklahoma,16143.0
2919,95136,3,Santa Clara,San Jose,California,48492.0
2920,0,3,0,0,0,0.0
2921,78749,3,Travis,Austin,Texas,38503.0
2922,54636,3,La Crosse,Holmen,Wisconsin,14838.0
2923,86403,3,Mohave,Lake Havasu City,Arizona,19123.0
2924,30044,3,Gwinnett,Lawrenceville,Georgia,93987.0
2925,74,3,0,0,0,0.0
2926,30044,3,Gwinnett,Lawrenceville,Georgia,93987.0
2927,94599,3,Napa,Yountville,California,3070.0
2928,79605,3,Taylor,Abilene,Texas,28259.0
2929,32259,3,St. Johns,Saint Johns,Florida,57223.0
2930,23606,3,Newport News,Newport News,Virginia,28222.0
2931,95127,3,Santa Clara,San Jose,California,63220.0
2932,30809,3,Columbia,Evans,Georgia,50288.0
2933,0,3,0,0,0,0.0
2934,30809,3,Columbia,Evans,Georgia,50288.0
2935,21784,3,Carroll,Sykesville,Maryland,36484.0
2936,85042,3,Maricopa,Phoenix,Arizona,49374.0
2937,30046,3,Gwinnett,Lawrenceville,Georgia,37919.0
2938,85041,3,Maricopa,Phoenix,Arizona,64657.0
2939,77627,3,Jefferson,Nederland,Texas,20969.0
2940,93702,3,Fresno,Fresno,California,43697.0
2941,95124,3,Santa Clara,San Jose,California,52049.0
2942,78723,3,Travis,Austin,Texas,37552.0
2943,29841,3,Aiken,North Augusta,South Carolina,32989.0
2944,68127,3,Douglas,Omaha,Nebraska,21886.0
2945,4401,3,Penobscot,Bangor,Maine,44008.0
2946,32225,3,Duval,Jacksonville,Florida,53414.0
2947,87120,3,Bernalillo,Albuquerque,New Mexico,64398.0
